Year,Player,Tm,start_pct,MP,PTS,TRB,AST,FGA,FG%,3PA,3P%,2PA,2P%,FTA,FT%,STL,BLK,TOV,PF,win_pct
2007,Kevin Garnett  *,MIN,1,39.4,22.4,12.8,4.1,17.6,0.476,0.7,0.214,16.9,0.487,6.6,0.835,1.2,1.7,2.7,2.4,0.390243902
2007,Trenton Hassell,MIN,0.894736842,29.3,6.7,3.2,2.7,5.8,0.49,0.3,0.24,5.5,0.505,1.2,0.783,0.3,0.3,1.1,1.9,0.390243902
2007,Mike James,MIN,0.792682927,25.2,10.1,2,3.6,8.6,0.422,2.6,0.372,6,0.445,2.2,0.837,0.7,0.1,1.6,2.1,0.390243902
2007,Elton Brand,LAC,1,38.5,20.5,9.3,2.9,15.1,0.533,0,1,15.1,0.532,5.8,0.761,1,2.2,2.5,3,0.487804878
2007,Sam Cassell,LAC,0.517241379,24.3,12.3,2.9,4.7,10.8,0.418,1.9,0.294,8.9,0.444,3.1,0.879,0.5,0.1,1.7,2.2,0.487804878
2007,Jason Hart,LAC,0.956521739,32.4,9,3.6,4,8.4,0.438,1,0.174,7.4,0.474,1.6,0.889,1.8,0,1.5,2.6,0.487804878
2007,Chris Kaman,LAC,0.88,29,10.1,7.8,1.1,8.7,0.451,0,0,8.7,0.452,3,0.741,0.5,1.5,2,3.3,0.487804878
2007,Shaun Livingston,LAC,0.574074074,29.8,9.3,3.4,5.1,8.3,0.463,0.3,0.313,8,0.469,2.1,0.707,1.1,0.5,2,2.5,0.487804878
2007,Cuttino Mobley,LAC,0.935897436,36.4,13.8,3.4,2.5,11.3,0.44,3.2,0.411,8.2,0.451,3.1,0.837,1.2,0.3,1.9,2.4,0.487804878
2007,Quinton Ross,LAC,0.530864198,21,5.2,2.3,1.1,4.7,0.467,0.1,0.2,4.6,0.474,1.1,0.782,0.9,0.4,0.4,2.2,0.487804878
2007,Kwame Brown,LAL,0.682926829,27.6,8.4,6,1.8,5.9,0.591,0,0,5.9,0.593,3.3,0.44,1,1.2,1.9,3,0.512195122
2007,Kobe Bryant  *,LAL,1,40.8,31.6,5.7,5.4,22.8,0.463,5.2,0.344,17.6,0.497,10,0.868,1.4,0.5,3.3,2.7,0.512195122
2007,Andrew Bynum,LAL,0.646341463,21.9,7.8,5.9,1.1,5.4,0.558,0,0,5.4,0.561,2.6,0.668,0.1,1.6,1.4,3,0.512195122
2007,Lamar Odom,LAL,1,39.3,15.9,9.8,4.8,12.2,0.468,3.3,0.297,8.9,0.531,5.1,0.7,0.9,0.6,2.9,3.3,0.512195122
2007,Smush Parker,LAL,0.975609756,30,11.1,2.5,2.8,9.6,0.436,3.7,0.365,5.9,0.479,2.1,0.646,1.5,0.1,1.9,2.6,0.512195122
2007,Luke Walton,LAL,1,33,11.4,5,4.3,9.3,0.474,2.1,0.387,7.2,0.499,2.4,0.745,1,0.4,2,2,0.512195122
2007,Drew Gooden,CLE,1,28,11.1,8.5,1.1,9.8,0.473,0.1,0.167,9.7,0.476,2.5,0.714,0.9,0.4,1.4,2.6,0.609756098
2007,Larry Hughes,CLE,0.971428571,37.1,14.9,3.8,3.7,13.6,0.4,3.2,0.333,10.4,0.42,4.4,0.676,1.3,0.4,2.2,2.3,0.609756098
2007,Zydrunas Ilgauskas,CLE,1,27.3,11.9,7.7,1.6,10.2,0.485,0,0,10.2,0.486,2.5,0.807,0.6,1.3,1.8,3.3,0.609756098
2007,LeBron James,CLE,1,40.9,27.3,6.7,6,20.8,0.476,4,0.319,16.8,0.513,9,0.698,1.6,0.7,3.2,2.2,0.609756098
2007,Eric Snow,CLE,0.548780488,23.5,4.2,2.3,4,4,0.417,0,0,3.9,0.422,1.4,0.637,0.7,0.2,1.4,2.3,0.609756098
2008,Mike Bibby,SAC,0.8,31.5,13.5,3.7,5,12.8,0.406,4.1,0.393,8.7,0.412,2.1,0.742,1.3,0.1,2.5,2.3,0.463414634
2008,Kevin Martin,SAC,0.93442623,36.3,23.7,4.5,2.1,15,0.456,4.4,0.402,10.6,0.478,9.5,0.869,1,0.1,2.1,2.5,0.463414634
2008,Brad Miller,SAC,1,34.9,13.4,9.5,3.7,10.1,0.463,1.3,0.311,8.9,0.484,4.3,0.848,1,1,2.3,3.4,0.463414634
2008,Mikki Moore,SAC,0.963414634,29.1,8.5,6,1,6,0.577,0,0,5.9,0.579,2.2,0.736,0.4,0.6,1.3,3.8,0.463414634
2008,John Salmons,SAC,0.50617284,31.1,12.5,4.3,2.6,9.9,0.477,1.5,0.325,8.4,0.504,3.2,0.823,1.1,0.4,2.1,2.1,0.463414634
2008,Beno Udrih,SAC,0.784615385,32,12.8,3.3,4.3,10.9,0.463,2.1,0.387,8.8,0.482,2.3,0.85,0.9,0.2,2.3,2.1,0.463414634
2008,Metta World Peace,SAC,0.947368421,38.1,20.5,5.8,3.5,16.9,0.453,3.9,0.38,13,0.475,5.2,0.719,2.3,0.7,2.6,2.8,0.463414634
2008,Chauncey Billups,DET,1,32.3,17,2.7,6.8,11.2,0.448,4.4,0.401,6.9,0.479,5.6,0.918,1.3,0.2,2.1,1.7,0.719512195
2008,Richard Hamilton,DET,1,33.7,17.3,3.3,4.2,14.3,0.484,2,0.44,12.3,0.492,3.1,0.833,1,0.1,1.8,2.4,0.719512195
2008,Antonio McDyess,DET,1,29.3,8.8,8.5,1.1,7.7,0.488,0,0,7.7,0.49,2,0.622,0.8,0.7,1,3.2,0.719512195
2008,Tayshaun Prince,DET,1,32.9,13.2,4.9,3.3,11.5,0.448,1.8,0.363,9.7,0.463,2.9,0.768,0.5,0.4,1.1,1.1,0.719512195
2008,Rasheed Wallace,DET,0.987012987,30.5,12.7,6.6,1.8,11.3,0.432,4.1,0.356,7.2,0.476,1.9,0.767,1.2,1.7,1.1,2.8,0.719512195
2008,Erick Dampier,DAL,0.888888889,24.4,6.1,7.5,0.9,3.8,0.643,0,,3.8,0.643,2,0.575,0.3,1.5,1.1,3.1,0.62195122
2008,Devin Harris,DAL,1,30.4,14.4,2.3,5.3,9.9,0.483,1.8,0.357,8.1,0.511,5,0.821,1.4,0.1,2.4,3.3,0.62195122
2008,Josh Howard,DAL,1,36.3,19.9,7,2.2,16.4,0.455,2.8,0.319,13.6,0.482,5.1,0.813,0.8,0.4,1.5,2.7,0.62195122
2008,Eddie Jones,DAL,0.70212766,19.6,3.7,2.8,1.5,3.8,0.367,2.5,0.293,1.4,0.5,0.3,0.714,0.6,0.2,0.6,1.5,0.62195122
2008,Jason Kidd  *,DAL,1,34.9,9.9,6.5,9.5,8.4,0.426,2.6,0.461,5.8,0.411,1.9,0.815,2.1,0.4,2.8,2.6,0.62195122
2008,Dirk Nowitzki,DAL,1,36,23.6,8.6,3.5,17.1,0.479,2.9,0.359,14.2,0.504,7.1,0.879,0.7,0.9,2.1,2.6,0.62195122
2008,Josh Boone,NJN,0.757142857,25.3,8.2,7.3,0.8,6.2,0.548,0,,6.2,0.548,3.1,0.456,0.5,0.9,1,2.2,0.414634146
2008,Vince Carter,NJN,0.947368421,38.9,21.3,6,5.1,16.9,0.456,3.6,0.359,13.3,0.482,5.6,0.816,1.2,0.4,2.4,3.2,0.414634146
2008,Jason Collins,NJN,0.534883721,15.9,1.4,2.1,0.4,1.3,0.426,0,,1.3,0.426,0.8,0.389,0.3,0.2,0.5,2.6,0.414634146
2008,Devin Harris,NJN,0.88,33.5,15.4,3.3,6.5,12.2,0.438,3.9,0.32,8.4,0.493,4.2,0.829,1.4,0.3,2.7,2.5,0.414634146
2008,Richard Jefferson,NJN,1,39,22.6,4.2,3.1,16.2,0.466,2.6,0.362,13.6,0.486,8.3,0.798,0.9,0.3,2.4,2.7,0.414634146
2008,Jason Kidd  *,NJN,1,37.2,11.3,8.1,10.4,10.8,0.366,4.6,0.356,6.1,0.374,2.2,0.82,1.5,0.3,3.6,1.8,0.414634146
2008,Nenad Krstić,NJN,0.844444444,18,6.6,4.4,0.6,6.7,0.41,0,0,6.6,0.413,1.5,0.754,0.2,0.4,0.9,2.5,0.414634146
2008,Mark Blount,MIA,0.666666667,22.3,8.4,3.8,0.6,7.5,0.462,0.6,0.386,6.8,0.469,2,0.638,0.5,0.5,1,1.9,0.182926829
2008,Ricky Davis,MIA,0.573170732,36.1,13.8,4.3,3.4,11.8,0.433,4.1,0.405,7.8,0.447,2.4,0.787,1.1,0.2,2.3,2.3,0.182926829
2008,Anfernee Hardaway,MIA,0.5,20.3,3.8,2.2,2.2,3.8,0.367,1.2,0.421,2.6,0.341,0.6,0.889,1.2,0.1,0.8,1.5,0.182926829
2008,Udonis Haslem,MIA,0.979591837,36.8,12,9,1.4,10.3,0.467,0,,10.3,0.467,2.9,0.81,0.8,0.4,1.4,3,0.182926829
2008,Shawn Marion,MIA,0.9375,37.6,14.3,11.2,2.5,13.1,0.459,1.9,0.258,11.1,0.494,2.6,0.69,1.9,0.9,2.3,2.1,0.182926829
2008,Shaquille O'Neal  *,MIA,1,28.6,14.2,7.8,1.4,10,0.581,0,,10,0.581,5.4,0.494,0.6,1.6,3,4.1,0.182926829
2008,Dwyane Wade,MIA,0.960784314,38.3,24.6,4.2,6.9,18.4,0.469,1.5,0.286,16.9,0.485,9.2,0.758,1.7,0.7,4.4,2.7,0.182926829
2008,Jason Williams,MIA,0.791044776,28.1,8.8,1.9,4.6,8.2,0.384,4.1,0.353,4.1,0.415,1.2,0.863,1.2,0.1,1.4,1.4,0.182926829
2008,Dorell Wright,MIA,0.772727273,25.1,7.9,5,1.4,6.7,0.488,0.3,0.364,6.4,0.493,1.6,0.826,0.7,0.9,0.7,1.8,0.182926829
2008,LaMarcus Aldridge,POR,1,34.9,17.8,7.6,1.6,15.3,0.484,0.1,0.143,15.2,0.486,3.9,0.762,0.7,1.2,1.7,3.2,0.5
2008,Steve Blake,POR,0.962962963,29.9,8.5,2.4,5.1,7.9,0.408,3.7,0.406,4.2,0.409,0.8,0.766,0.7,0,1.4,1.6,0.5
2008,Joel Przybilla,POR,0.87012987,23.6,4.8,8.4,0.4,3.2,0.576,0,0,3.2,0.578,1.6,0.68,0.2,1.2,1.2,3,0.5
2008,Brandon Roy,POR,1,37.7,19.1,4.7,5.8,15.8,0.454,2.9,0.34,12.9,0.48,5,0.753,1.1,0.2,1.8,2,0.5
2008,Martell Webster,POR,0.933333333,28.4,10.7,3.9,1.2,8.7,0.422,4.2,0.388,4.5,0.454,2.2,0.735,0.6,0.4,1.1,2.1,0.5
2008,Ray Allen  *,BOS,1,35.9,17.4,3.7,3.1,13.5,0.445,6.2,0.398,7.3,0.485,3.2,0.907,0.9,0.2,1.7,2,0.804878049
2008,Kevin Garnett  *,BOS,1,32.8,18.8,9.2,3.4,13.9,0.539,0.2,0,13.8,0.545,4.7,0.801,1.4,1.3,1.9,2.3,0.804878049
2008,Kendrick Perkins,BOS,1,24.5,6.9,6.1,1.1,4.5,0.615,0,0,4.4,0.617,2.3,0.623,0.4,1.5,1.6,3.1,0.804878049
2008,Paul Pierce,BOS,1,35.9,19.6,5.1,4.5,13.7,0.464,4.6,0.392,9.2,0.499,6.1,0.843,1.3,0.5,2.8,2.5,0.804878049
2008,Rajon Rondo,BOS,1,29.9,10.6,4.2,5.1,9.3,0.492,0.2,0.263,9,0.499,2.3,0.611,1.7,0.2,1.9,2.4,0.804878049
2008,Drew Gooden,CLE,1,30.7,11.3,8.3,1,10.3,0.444,0.1,0,10.2,0.446,3,0.728,0.7,0.6,1.8,2.8,0.548780488
2008,Larry Hughes,CLE,0.8,30.3,12.3,3.6,2.4,12,0.377,3.2,0.341,8.8,0.389,2.7,0.815,1.5,0.3,1.8,2.3,0.548780488
2008,Zydrunas Ilgauskas,CLE,1,30.4,14.1,9.3,1.4,12,0.474,0,0,12,0.475,3.3,0.802,0.5,1.6,1.8,3.4,0.548780488
2008,LeBron James,CLE,0.986666667,40.4,30,7.9,7.2,21.9,0.484,4.8,0.315,17.1,0.531,10.3,0.712,1.8,1.1,3.4,2.2,0.548780488
2008,Sasha Pavlović,CLE,0.882352941,23.3,7.4,2.5,1.6,7.9,0.362,2.2,0.298,5.7,0.388,1.5,0.688,0.6,0.1,1.1,2.3,0.548780488
2008,Ben Wallace,CLE,1,26.3,4.2,7.4,0.6,3.7,0.457,0,,3.7,0.457,2,0.432,0.9,1.7,0.8,1.6,0.548780488
2008,Delonte West,CLE,1,31,10.3,3.7,4.5,8.7,0.44,3,0.367,5.6,0.479,2,0.788,1.1,0.7,2,2.3,0.548780488
2008,Carlos Boozer,UTA,1,34.9,21.1,10.4,2.9,16,0.547,0,0,16,0.547,4.9,0.738,1.2,0.5,2.6,3.6,0.658536585
2008,Ronnie Brewer,UTA,1,27.5,12,2.9,1.8,8.3,0.558,0.7,0.22,7.7,0.587,3.4,0.759,1.7,0.3,0.9,1.4,0.658536585
2008,Andrei Kirilenko,UTA,1,30.8,11,4.7,4,7.6,0.506,1.6,0.379,5.9,0.54,3.6,0.77,1.2,1.5,1.9,2.3,0.658536585
2008,Mehmet Okur,UTA,1,33.2,14.5,7.7,2,11.7,0.445,4.1,0.388,7.6,0.475,3.2,0.804,0.8,0.4,1.4,3.3,0.658536585
2008,Deron Williams,UTA,1,37.3,18.8,3,10.5,13.6,0.507,2.6,0.395,11.1,0.533,5,0.803,1.1,0.3,3.4,2.4,0.658536585
2008,Rafer Alston,HOU,1,34.1,13.1,3.5,5.3,12.5,0.394,5.5,0.351,7,0.427,1.9,0.715,1.3,0.2,2.2,1.9,0.670731707
2008,Shane Battier,HOU,0.975,36.3,9.3,5.1,1.9,7.7,0.428,4.6,0.377,3.1,0.504,1.3,0.743,1,1.1,1,2.5,0.670731707
2008,Chuck Hayes,HOU,0.556962025,19.9,3,5.4,1.2,2.8,0.511,0,0,2.8,0.518,0.3,0.458,1.1,0.5,0.8,2.7,0.670731707
2008,Tracy McGrady  *,HOU,0.939393939,37,21.6,5.1,5.9,19.8,0.419,4.5,0.292,15.3,0.457,5.4,0.684,1,0.5,2.4,1.4,0.670731707
2008,Yao Ming  *,HOU,1,37.2,22,10.8,2.3,15.5,0.507,0,0,15.5,0.508,7.4,0.85,0.5,2,3.3,3.1,0.670731707
2008,Dikembe Mutombo  *,HOU,0.641025641,15.9,3,5.1,0.1,2.1,0.538,0,,2.1,0.538,1.2,0.711,0.3,1.2,0.4,1.4,0.670731707
2008,Samuel Dalembert,PHI,1,33.2,10.5,10.4,0.5,8.1,0.513,0,0,8,0.514,3.2,0.707,0.5,2.3,1.9,3.3,0.487804878
2008,Reggie Evans,PHI,0.75308642,23.2,5.2,7.5,0.8,4.3,0.439,0,1,4.3,0.438,3.2,0.467,1.1,0.1,1.3,2.6,0.487804878
2008,Willie Green,PHI,1,26.6,12.4,2.5,2,11.8,0.436,2.4,0.285,9.3,0.475,2,0.757,0.7,0.3,1.5,1.6,0.487804878
2008,Andre Iguodala,PHI,1,39.5,19.9,5.4,4.8,15.6,0.456,3.7,0.329,11.8,0.496,6.2,0.721,2.1,0.6,2.6,2.3,0.487804878
2008,Andre Miller,PHI,1,36.8,17,4,6.9,14.1,0.492,0.4,0.088,13.7,0.504,4.1,0.772,1.3,0.1,2.5,2.2,0.487804878
2008,Tyson Chandler,NOH,1,35.2,11.8,11.7,1,7.7,0.623,0,0,7.6,0.624,3.7,0.593,0.6,1.1,1.7,3.1,0.682926829
2008,Chris Paul,NOH,1,37.6,21.1,4,11.6,16.1,0.488,3.1,0.369,13,0.516,4.9,0.851,2.7,0.1,2.5,2.3,0.682926829
2008,Morris Peterson,NOH,1,23.6,8,2.7,0.9,6.8,0.417,3.8,0.394,3,0.445,1.1,0.765,0.6,0.1,0.5,1.6,0.682926829
2008,Peja Stojaković,NOH,1,35.2,16.4,4.3,1.2,13.3,0.44,6.8,0.441,6.5,0.438,1.8,0.929,0.7,0.1,0.8,1.6,0.682926829
2008,David West,NOH,1,37.8,20.6,8.9,2.3,17.2,0.482,0.3,0.24,16.8,0.487,4.6,0.85,0.8,1.3,2.2,2.7,0.682926829
2008,Primož Brezec,CHA,0.9,13.4,1.9,2.2,0.3,2.2,0.395,0,,2.2,0.395,0.3,0.6,0,0.2,0.8,1.8,0.390243902
2008,Raymond Felton,CHA,1,37.6,14.4,3,7.4,12.6,0.413,2.5,0.28,10.1,0.447,4.1,0.8,1.2,0.2,2.7,2.3,0.390243902
2008,Emeka Okafor,CHA,1,33.1,13.8,10.7,0.9,10.5,0.535,0,,10.5,0.535,4.6,0.57,0.8,1.7,2,2.9,0.390243902
2008,Jason Richardson,CHA,1,38.4,21.8,5.4,3.1,17.9,0.441,7.3,0.406,10.6,0.466,4,0.752,1.4,0.7,2,2.9,0.390243902
2008,Gerald Wallace,CHA,0.951612903,38.3,19.4,6,3.5,14.6,0.449,3.6,0.321,11.1,0.491,6.9,0.731,2.1,0.9,2.9,3,0.390243902
2008,Carmelo Anthony,DEN,1,36.4,25.7,7.4,3.4,19.2,0.492,2.1,0.354,17.1,0.509,7.7,0.786,1.3,0.5,3.3,3.3,0.609756098
2008,Marcus Camby,DEN,1,34.9,9.1,13.1,3.3,8,0.45,0.3,0.3,7.8,0.455,2.6,0.708,1.1,3.6,1.5,2.7,0.609756098
2008,Anthony Carter,DEN,0.957142857,28,7.8,2.9,5.5,6.8,0.458,1.8,0.349,5,0.499,1.2,0.753,1.5,0.4,1.8,2.5,0.609756098
2008,Allen Iverson  *,DEN,1,41.8,26.4,3,7.1,19,0.458,3.4,0.345,15.6,0.482,9.7,0.809,2,0.1,3,1.3,0.609756098
2008,Kenyon Martin,DEN,1,30.4,12.4,6.5,1.3,9.8,0.538,0.2,0.182,9.7,0.544,3,0.58,1.2,1.2,1.3,3.3,0.609756098
2008,Gilbert Arenas,WAS,0.615384615,32.7,19.4,3.9,5.1,15.1,0.398,6,0.282,9.1,0.475,7.4,0.771,1.8,0.1,3.8,2.3,0.524390244
2008,Caron Butler,WAS,1,39.9,20.3,6.7,4.9,16.3,0.466,3.2,0.357,13.1,0.492,4.5,0.901,2.2,0.3,2.6,2.8,0.524390244
2008,Antonio Daniels,WAS,0.887323944,30.4,8.4,2.9,4.8,6.3,0.459,1,0.23,5.3,0.504,3.1,0.776,1,0,1.3,1.1,0.524390244
2008,Brendan Haywood,WAS,1,27.9,10.6,7.2,0.9,7.5,0.528,0,,7.5,0.528,3.7,0.735,0.4,1.7,1.4,2.7,0.524390244
2008,Antawn Jamison,WAS,1,38.7,21.4,10.2,1.5,17.9,0.436,4.5,0.339,13.5,0.468,5.5,0.76,1.3,0.4,1.4,2.5,0.524390244
2008,DeShawn Stevenson,WAS,1,31.3,11.2,2.9,3.1,9.5,0.386,5,0.383,4.5,0.39,2.4,0.797,0.8,0.2,1.2,1.3,0.524390244
2008,Maurice Evans,ORL,0.691176471,23.9,9.3,3.1,1,7.6,0.489,3,0.396,4.6,0.549,1,0.691,0.6,0.1,0.6,1.9,0.634146341
2008,Dwight Howard,ORL,1,37.7,20.7,14.2,1.3,11.9,0.599,0,0,11.8,0.601,10.9,0.59,0.9,2.1,3.2,3.3,0.634146341
2008,Rashard Lewis,ORL,1,38,18.2,5.4,2.4,14,0.455,6.8,0.409,7.2,0.498,3.2,0.838,1.2,0.5,1.7,2.6,0.634146341
2008,Jameer Nelson,ORL,0.898550725,28.4,10.9,3.5,5.6,8.7,0.469,2.2,0.416,6.5,0.488,2.2,0.828,0.9,0.1,2,2.4,0.634146341
2008,Hedo Türkoğlu,ORL,1,36.9,19.5,5.7,5,14.9,0.456,5.1,0.4,9.8,0.485,4.8,0.829,0.9,0.3,3,3,0.634146341
2008,Kwame Brown,LAL,0.608695652,22.1,5.7,5.7,1.2,4.5,0.515,0,,4.5,0.515,2.8,0.406,0.7,0.8,1.6,2.5,0.695121951
2008,Kobe Bryant  *,LAL,1,38.9,28.3,6.3,5.4,20.6,0.459,5.1,0.361,15.5,0.49,9,0.84,1.8,0.5,3.1,2.8,0.695121951
2008,Andrew Bynum,LAL,0.714285714,28.8,13.1,10.2,1.7,8.5,0.636,0,,8.5,0.636,3.4,0.695,0.3,2.1,1.5,2.8,0.695121951
2008,Derek Fisher,LAL,1,27.4,11.7,2.1,2.9,9.5,0.436,3.4,0.406,6.1,0.453,2.3,0.883,1,0,1.1,2.3,0.695121951
2008,Pau Gasol,LAL,1,34,18.8,7.8,3.5,12.3,0.589,0,0,12.3,0.59,5.4,0.789,0.5,1.6,1.6,2,0.695121951
2008,Lamar Odom,LAL,1,37.9,14.2,10.6,3.5,10.3,0.525,1.5,0.274,8.9,0.566,4.3,0.698,1,0.9,2,2.9,0.695121951
2008,Vladimir Radmanović,LAL,0.630769231,22.8,8.4,3.3,1.9,6.7,0.453,3.6,0.406,3.1,0.507,1,0.8,0.7,0.2,1.1,2.3,0.695121951
2008,Andris Biedriņš,GSW,0.776315789,27.3,10.5,9.8,1,7.1,0.626,0,,7.1,0.626,2.5,0.62,0.7,1.2,1.1,3.4,0.585365854
2008,Baron Davis,GSW,1,39,21.8,4.7,7.6,18.6,0.426,6.4,0.33,12.2,0.477,5.2,0.75,2.3,0.5,2.8,3,0.585365854
2008,Monta Ellis,GSW,0.888888889,37.9,20.2,5,3.9,15.1,0.531,0.6,0.231,14.5,0.545,5.1,0.767,1.5,0.3,2.1,2.4,0.585365854
2008,Al Harrington,GSW,0.728395062,27,13.6,5.4,1.6,11.4,0.434,5,0.375,6.4,0.482,2.3,0.774,0.9,0.2,1.1,3.3,0.585365854
2008,Stephen Jackson,GSW,1,39.1,20.1,4.4,4.1,16.5,0.405,6.9,0.363,9.6,0.435,5.1,0.832,1.3,0.4,2.7,2.3,0.585365854
2008,Chris Webber,GSW,0.888888889,14,3.9,3.6,2,3.4,0.484,0,,3.4,0.484,1.3,0.417,0.4,0.7,1.2,1.9,0.585365854
2008,Jamal Crawford,NYK,1,39.9,20.6,2.6,5,17.4,0.41,6.2,0.356,11.2,0.439,4.8,0.864,1,0.2,2.4,1.8,0.280487805
2008,Eddy Curry,NYK,0.983050847,25.9,13.2,4.7,0.5,9.2,0.546,0,,9.2,0.546,5.1,0.623,0.2,0.5,2.1,2.7,0.280487805
2008,Stephon Marbury,NYK,0.791666667,33.5,13.9,2.5,4.7,11,0.419,3.1,0.378,8,0.435,4.8,0.716,0.9,0.1,2,2.4,0.280487805
2008,Zach Randolph,NYK,0.985507246,32.5,17.6,10.3,2,15.3,0.459,1.2,0.275,14.2,0.474,4.2,0.772,0.9,0.2,2.7,2.8,0.280487805
2008,Quentin Richardson,NYK,1,28.3,8.1,4.8,1.8,8.5,0.359,3.3,0.322,5.2,0.381,1.4,0.682,0.7,0.2,1.1,2.4,0.280487805
2008,Raja Bell,PHO,1,35.3,11.9,3.7,2.2,10,0.421,5.9,0.401,4.2,0.449,1.2,0.868,0.7,0.4,0.9,2.9,0.670731707
2008,Grant Hill  *,PHO,0.971428571,31.7,13.1,5,2.9,10.2,0.503,1.5,0.317,8.7,0.535,2.8,0.867,0.9,0.8,1.4,2.2,0.670731707
2008,Shawn Marion,PHO,1,36.4,15.8,9.9,2.1,12.3,0.526,3.6,0.347,8.7,0.599,2.3,0.713,2,1.5,1,2.5,0.670731707
2008,Steve Nash  *,PHO,1,34.3,16.9,3.5,11.1,11.9,0.504,4.7,0.47,7.2,0.527,3,0.906,0.7,0.1,3.6,1.4,0.670731707
2008,Shaquille O'Neal  *,PHO,1,28.7,12.9,10.6,1.7,8.2,0.611,0,,8.2,0.611,5.7,0.513,0.5,1.2,3,3.4,0.670731707
2008,Amar'e Stoudemire,PHO,1,33.9,25.2,9.1,1.5,15.3,0.59,0.4,0.161,14.9,0.601,8.7,0.805,0.8,2.1,2.2,3.7,0.670731707
2008,Andrea Bargnani,TOR,0.679487179,23.9,10.2,3.7,1.1,9.3,0.386,3.3,0.345,5.9,0.409,2.2,0.84,0.3,0.5,1.1,2.7,0.5
2008,Chris Bosh,TOR,1,36.2,22.3,8.7,2.6,15.3,0.494,0.4,0.4,15,0.496,8.3,0.844,0.9,1,2.3,2.3,0.5
2008,José Calderón,TOR,0.682926829,30.3,11.2,2.9,8.3,8.6,0.519,2.2,0.429,6.4,0.551,1.5,0.908,1.1,0.1,1.5,1.6,0.5
2008,T.J. Ford,TOR,0.509803922,23.5,12.1,2,6.1,10.3,0.469,1,0.294,9.3,0.488,2.5,0.88,1.1,0,2,1.8,0.5
2008,Jamario Moon,TOR,0.961538462,27.8,8.5,6.2,1.2,7.4,0.485,1.6,0.328,5.8,0.528,1.1,0.741,1,1.4,0.7,1.9,0.5
2008,Rasho Nesterović,TOR,0.549295775,20.9,7.8,4.8,1.2,6.6,0.55,0,0.333,6.5,0.552,0.7,0.755,0.3,0.7,0.8,1.9,0.5
2008,Anthony Parker,TOR,1,32.1,12.5,4.1,2.2,10.1,0.476,3.7,0.438,6.4,0.499,1.5,0.816,1,0.2,1.1,1.9,0.5
2008,Elton Brand,LAC,0.75,34.3,17.6,8,2,14.3,0.456,0,,14.3,0.456,5.9,0.787,0.4,1.9,2.1,2.6,0.280487805
2008,Sam Cassell,LAC,0.868421053,25.7,12.8,2.8,4.7,10.6,0.455,1.4,0.259,9.2,0.486,3.1,0.891,0.7,0.1,2.1,1.8,0.280487805
2008,Chris Kaman,LAC,0.982142857,37.2,15.7,12.7,1.9,12.5,0.483,0.1,0,12.4,0.486,4.7,0.762,0.6,2.8,2.9,3.2,0.280487805
2008,Brevin Knight,LAC,0.527027027,22.6,4.6,1.9,4.4,4.6,0.404,0.1,0,4.5,0.411,1,0.873,1.4,0.1,1,2.2,0.280487805
2008,Corey Maggette,LAC,0.928571429,35.7,22.1,5.6,2.7,14.3,0.458,2.9,0.384,11.4,0.477,9.7,0.812,1,0.1,2.8,3,0.280487805
2008,Quinton Ross,LAC,0.578947368,19.8,4.1,2.3,1.2,4.4,0.391,0.3,0.429,4.1,0.389,0.8,0.667,0.6,0.4,0.4,1.7,0.280487805
2008,Tim Thomas,LAC,0.80952381,30.8,12.4,5.1,2.7,11.2,0.413,4.3,0.306,6.9,0.479,2.4,0.752,0.6,0.5,1.6,3,0.280487805
2008,Bruce Bowen,SAS,1,30.2,6,2.9,1.1,5.3,0.407,2.7,0.419,2.6,0.394,0.9,0.652,0.7,0.3,0.6,2.2,0.682926829
2008,Tim Duncan  *,SAS,1,34,19.3,11.3,2.8,15.1,0.497,0.1,0,15.1,0.498,5.9,0.73,0.7,1.9,2.3,2.4,0.682926829
2008,Michael Finley,SAS,0.743902439,26.9,10.1,3.1,1.4,9.3,0.414,4.4,0.37,4.9,0.453,1,0.8,0.4,0.1,0.7,1.1,0.682926829
2008,Fabricio Oberto,SAS,0.780487805,20,4.8,5.2,1.2,3.6,0.608,0,0,3.6,0.61,0.7,0.607,0.5,0.2,0.6,2.5,0.682926829
2008,Tony Parker,SAS,0.985507246,33.5,18.8,3.2,6,15.1,0.494,1,0.258,14.2,0.51,5,0.715,0.8,0.1,2.4,1.3,0.682926829
2008,Andrew Bogut,MIL,1,34.9,14.3,9.8,2.6,11.7,0.511,0.1,0,11.6,0.515,4.1,0.587,0.8,1.7,2.2,3.3,0.317073171
2008,Yi Jianlian,MIL,0.742424242,25,8.6,5.2,0.8,7.9,0.421,0.3,0.286,7.6,0.427,2.2,0.841,0.5,0.8,1.4,2.3,0.317073171
2008,Desmond Mason,MIL,0.949152542,28.8,9.7,4.3,2.1,8.1,0.482,0,,8.1,0.482,2.9,0.659,0.7,0.5,1.4,1.8,0.317073171
2008,Michael Redd,MIL,0.986111111,37.5,22.7,4.3,3.4,17.3,0.442,5,0.362,12.3,0.475,6.8,0.82,0.9,0.2,2.5,1.7,0.317073171
2008,Mo Williams,MIL,1,36.5,17.2,3.5,6.3,13.9,0.48,3.5,0.385,10.4,0.512,2.9,0.856,1.2,0.2,2.8,2.8,0.317073171
